id,acc,label,uri
a68429aa-12bc-59ce-96aa-877ce534f3fa,20,ABCA2,https://www.ncbi.nlm.nih.gov/gene/20
c9f9e294-2179-5212-a0ee-756200045eb8,123745,PLA2G4E,https://www.ncbi.nlm.nih.gov/gene/123745
08b6a7a3-89ba-5104-bc50-6449b166b321,54979,PLAAT2,https://www.ncbi.nlm.nih.gov/gene/54979
4c9d703d-8e8a-5be5-b582-c56a55317abd,10588,MTHFS,https://www.ncbi.nlm.nih.gov/gene/10588
e25da2ea-f4fb-5a1d-b3a2-2efbe99cda20,57110,PLAAT1,https://www.ncbi.nlm.nih.gov/gene/57110
4500d00a-41ac-5cec-8ce5-dfd5660be3bc,5920,PLAAT4,https://www.ncbi.nlm.nih.gov/gene/5920
4481547c-bfb6-5d2c-8d3c-5346cb7eb07e,117245,PLAAT5,https://www.ncbi.nlm.nih.gov/gene/117245
4a81dc18-81c1-5058-8701-8dfa2526b098,4817,NIT1,https://www.ncbi.nlm.nih.gov/gene/4817
7e154b13-39bf-5f2e-8e15-81646e415217,8875,VNN2,https://www.ncbi.nlm.nih.gov/gene/8875
02a99307-59f7-55c5-8309-eb979ccba124,55350,VNN3,https://www.ncbi.nlm.nih.gov/gene/55350
076535a5-62a2-5f3c-983a-15de7e51d25a,7064,THOP1,https://www.ncbi.nlm.nih.gov/gene/7064
8bb9db55-8161-532b-9aa5-d09e983ece97,8612,PLPP2,https://www.ncbi.nlm.nih.gov/gene/8612
52036232-6342-5b69-bd66-e6dda8a2f4ed,222236,NAPEPLD,https://www.ncbi.nlm.nih.gov/gene/222236
ddf2e18f-cae1-574d-be10-2b2f8a14468b,57486,NLN,https://www.ncbi.nlm.nih.gov/gene/57486
904032dc-d413-5a80-94dd-2a637e1467fe,2356,FPGS,https://www.ncbi.nlm.nih.gov/gene/2356
2a5f4f49-52f1-5702-a629-2cfcf865d27c,1362,CPD,https://www.ncbi.nlm.nih.gov/gene/1362
a6c2d2a3-ab22-5bb1-b04f-47d8bb76e8c8,1368,CPM,https://www.ncbi.nlm.nih.gov/gene/1368
88659be6-eb08-5bd7-8eec-4329a72aefd1,4285,MIPEP,https://www.ncbi.nlm.nih.gov/gene/4285
951ff550-7233-5845-9fe3-3b439fd62f62,63874,ABHD4,https://www.ncbi.nlm.nih.gov/gene/63874
38623000-ff6d-51b0-9f7d-5ca45c7ef5b3,6472,SHMT2,https://www.ncbi.nlm.nih.gov/gene/6472
8bdcf7da-1a57-56e0-8b5b-57268a1273a1,165,AEBP1,https://www.ncbi.nlm.nih.gov/gene/165
f73a7fc5-dc6f-5830-92af-0c2f29a31836,8532,CPZ,https://www.ncbi.nlm.nih.gov/gene/8532
70afd9f7-9a69-5037-9460-17a1552b3f14,23549,DNPEP,https://www.ncbi.nlm.nih.gov/gene/23549
ce9e6657-b3bf-50e8-a1fd-fb76290118ba,94103,ORMDL3,https://www.ncbi.nlm.nih.gov/gene/94103
71e474f3-971a-5e8c-9543-9cbd61435960,119587,CPXM2,https://www.ncbi.nlm.nih.gov/gene/119587
9c546924-47cb-58bc-893c-a3be1e34b1fe,56265,CPXM1,https://www.ncbi.nlm.nih.gov/gene/56265
361007c4-0858-58db-9b40-c6478eff822a,94101,ORMDL1,https://www.ncbi.nlm.nih.gov/gene/94101
52319bac-5b47-5966-ad21-43e21f5ccf89,29095,ORMDL2,https://www.ncbi.nlm.nih.gov/gene/29095
c74c7a63-aff3-5975-9f00-06cfc249cd09,200895,DHFR2,https://www.ncbi.nlm.nih.gov/gene/200895
da9585c4-eedb-5807-baf6-248314566900,1369,CPN1,https://www.ncbi.nlm.nih.gov/gene/1369
17512996-4f58-50e2-9187-c79e80253608,55512,SMPD3,https://www.ncbi.nlm.nih.gov/gene/55512
ac054c46-b907-53e4-9fd6-d86daa3df2ce,339221,ENPP7,https://www.ncbi.nlm.nih.gov/gene/339221
5ab5d5b3-e790-5348-b151-215259d80790,58510,PRODH2,https://www.ncbi.nlm.nih.gov/gene/58510
2061caa8-5e14-5cef-a11c-9ea20ad47a5b,2747,GLUD2,https://www.ncbi.nlm.nih.gov/gene/2747
b6c5cad1-bc79-563a-87ef-bac5ee5180d6,3034,HAL,https://www.ncbi.nlm.nih.gov/gene/3034
e0da5ad3-3fc7-5356-8b0a-b9309e523d3a,54511,HMGCLL1,https://www.ncbi.nlm.nih.gov/gene/54511
f1623f91-0d03-5d02-bb83-d89aee82822b,18,ABAT,https://www.ncbi.nlm.nih.gov/gene/18
fb539faf-0e44-5976-8d3d-d2c556ff3527,275,AMT,https://www.ncbi.nlm.nih.gov/gene/275
598ec4ee-2e99-5585-a1eb-c4e12e378cb7,7915,ALDH5A1,https://www.ncbi.nlm.nih.gov/gene/7915
49aa81e8-5280-5901-a0c8-3ed1aed15e52,89839,ARHGAP11B,https://www.ncbi.nlm.nih.gov/gene/89839
1a9d1225-6e55-55d8-9b20-aac4c53db15e,2731,GLDC,https://www.ncbi.nlm.nih.gov/gene/2731
284012c7-4de8-560a-9d47-fe4309d1d2ef,131669,UROC1,https://www.ncbi.nlm.nih.gov/gene/131669
e8c721eb-db69-5b43-a9c1-046d9641d828,3176,HNMT,https://www.ncbi.nlm.nih.gov/gene/3176
05fae073-a4a9-5df3-91d4-6d86da0f1ebc,10841,FTCD,https://www.ncbi.nlm.nih.gov/gene/10841
c5d34a15-35f2-58f8-999f-5527c026040b,3155,HMGCL,https://www.ncbi.nlm.nih.gov/gene/3155
a2075241-bb16-54f7-8564-48035d3b44aa,2653,GCSH,https://www.ncbi.nlm.nih.gov/gene/2653
af30a1e5-cec0-50a0-b197-ae5bf74c886b,144193,AMDHD1,https://www.ncbi.nlm.nih.gov/gene/144193
9f0573c1-8ae0-52b5-b913-ae830b55fbf2,121278,TPH2,https://www.ncbi.nlm.nih.gov/gene/121278
3815945a-9efa-51a4-9ddf-d0f78d7db493,7166,TPH1,https://www.ncbi.nlm.nih.gov/gene/7166
efe408ce-27fe-5d5c-94bf-c174d9dd3bed,54498,SMOX,https://www.ncbi.nlm.nih.gov/gene/54498
fc1003ff-0718-536b-b823-a9d0e60a01cc,6723,SRM,https://www.ncbi.nlm.nih.gov/gene/6723
759560ff-dfcc-5f66-b005-53732da2026c,6303,SAT1,https://www.ncbi.nlm.nih.gov/gene/6303
91259fd6-1391-5c3b-a1d2-6fb58483cc33,112483,SAT2,https://www.ncbi.nlm.nih.gov/gene/112483
74c5a22f-4768-54e7-883e-758fa37fac15,196743,PAOX,https://www.ncbi.nlm.nih.gov/gene/196743
0a3f16a7-9883-561a-b1f4-ef974c316ad2,29958,DMGDH,https://www.ncbi.nlm.nih.gov/gene/29958
91bba7df-e274-5284-b7d5-5bf7e09d371b,23446,SLC44A1,https://www.ncbi.nlm.nih.gov/gene/23446
342ee712-581d-5453-82bd-5eea14c3e4f8,55349,CHDH,https://www.ncbi.nlm.nih.gov/gene/55349
3e11a41e-767d-5643-b0c3-5d5bfac47b8a,4953,ODC1,https://www.ncbi.nlm.nih.gov/gene/4953
638c4d4d-c653-5e23-b91f-e91cc38ae668,262,AMD1,https://www.ncbi.nlm.nih.gov/gene/262
bc2ef136-4ff8-5dfe-adba-b3fd8a679413,7200,TRH,https://www.ncbi.nlm.nih.gov/gene/7200
779ab6d5-c477-51a6-b707-dbafee252a06,4947,OAZ2,https://www.ncbi.nlm.nih.gov/gene/4947
d4550ea2-69ea-522f-9264-c3b60ffe7f9f,5371,PML,https://www.ncbi.nlm.nih.gov/gene/5371
5615f142-dc6b-5d97-964d-7beadb03c092,130733,TMEM178A,https://www.ncbi.nlm.nih.gov/gene/130733
c42f222e-5cc4-56aa-9303-74127476ef21,10590,SCGN,https://www.ncbi.nlm.nih.gov/gene/10590
710c3936-2e3f-5aff-9980-9e7bb5dcca99,118987,PDZD8,https://www.ncbi.nlm.nih.gov/gene/118987
3d493ece-8cb1-58bc-853a-c030abaa8774,3270,HRC,https://www.ncbi.nlm.nih.gov/gene/3270
8ca74e40-d774-502d-a849-6f6108f11357,794,CALB2,https://www.ncbi.nlm.nih.gov/gene/794
254e01e3-219f-5222-8694-d8a68f953958,164684,WBP2NL,https://www.ncbi.nlm.nih.gov/gene/164684
e8d70afa-38f0-57b2-96cc-6b221537d0cb,79734,KCTD17,https://www.ncbi.nlm.nih.gov/gene/79734
3d4ed37b-ba43-5194-a0b9-675537116bd2,57003,CCDC47,https://www.ncbi.nlm.nih.gov/gene/57003
966bdadc-3222-562b-bd4e-794f01f22b54,9709,HERPUD1,https://www.ncbi.nlm.nih.gov/gene/9709
c593360d-86d6-5907-aa22-e3de305dd90a,55586,MIOX,https://www.ncbi.nlm.nih.gov/gene/55586
a6057b6f-9cf3-5cbd-aedb-f0f7e3043157,55347,ABHD10,https://www.ncbi.nlm.nih.gov/gene/55347
f9668525-ac0b-5cac-84f9-0c47f54ae741,57733,GBA3,https://www.ncbi.nlm.nih.gov/gene/57733
7188e85e-22df-5188-b868-9a72bfbabd96,137994,LETM2,https://www.ncbi.nlm.nih.gov/gene/137994
024689d9-c3ce-5e8a-930f-3d0fc5534e65,9633,TESMIN,https://www.ncbi.nlm.nih.gov/gene/9633
54a34f8e-e8a5-586b-a956-c0181bdbaed7,10609,P3H4,https://www.ncbi.nlm.nih.gov/gene/10609
f427ce58-cab6-5da9-b27f-9323a11e1715,5195,PEX14,https://www.ncbi.nlm.nih.gov/gene/5195
f51dfa08-f0af-5e9d-8d9f-56c7efbde784,146059,CDAN1,https://www.ncbi.nlm.nih.gov/gene/146059
63f8a3cc-2208-5a93-a83e-3ade772a61c3,8935,SKAP2,https://www.ncbi.nlm.nih.gov/gene/8935
5648382e-0b00-5a14-b9a1-313457f9be03,6450,SH3BGR,https://www.ncbi.nlm.nih.gov/gene/6450
57339eb5-de30-5261-a430-7286c3d9ee3b,21,ABCA3,https://www.ncbi.nlm.nih.gov/gene/21
a2ce032e-fc7c-53e8-8f7c-4978e543cdc2,56159,TEX11,https://www.ncbi.nlm.nih.gov/gene/56159
068ff762-53a3-5571-a4b2-df0796bb0007,56158,TEX12,https://www.ncbi.nlm.nih.gov/gene/56158
e1148fd8-90b4-5c51-b4c1-b836f07b08f1,10734,STAG3,https://www.ncbi.nlm.nih.gov/gene/10734
92bddb3f-1c74-5152-acf6-c9b38092064c,116238,TLCD1,https://www.ncbi.nlm.nih.gov/gene/116238
8818fde1-5f0c-5b64-b19c-1f21a628a7a2,2058,EPRS1,https://www.ncbi.nlm.nih.gov/gene/2058
2f6c8191-bee0-5193-a704-6c38d557397e,26003,GORASP2,https://www.ncbi.nlm.nih.gov/gene/26003
4b0a61d2-b1fa-5e46-ac5b-e6599faacd2a,727910,TLCD2,https://www.ncbi.nlm.nih.gov/gene/727910
c19e4903-a199-54c5-8beb-90507d739012,2824,GPM6B,https://www.ncbi.nlm.nih.gov/gene/2824
05828f71-a35b-5001-821c-8fcbc9a3c876,23204,ARL6IP1,https://www.ncbi.nlm.nih.gov/gene/23204
c72d0d4d-4c57-59c1-b61c-453ddf50ad41,7106,TSPAN4,https://www.ncbi.nlm.nih.gov/gene/7106
ccd384e8-5ee5-5f88-9d3d-c5bcdd410d47,7023,TFAP4,https://www.ncbi.nlm.nih.gov/gene/7023
a12b7367-c8aa-586d-9755-d30b141e2e12,257629,ANKS4B,https://www.ncbi.nlm.nih.gov/gene/257629
59ae47f0-55b6-51e9-af10-9e4bc44bfe5a,55070,DET1,https://www.ncbi.nlm.nih.gov/gene/55070
8d51ef1e-3793-5ae7-baea-ed221dd796a4,644186,SYCE3,https://www.ncbi.nlm.nih.gov/gene/644186
4e000e6b-e1f4-56ca-85bf-dd8d182e01d0,256126,SYCE2,https://www.ncbi.nlm.nih.gov/gene/256126
6cd4bf05-17e8-5c93-8ea0-5dead7f15d00,93426,SYCE1,https://www.ncbi.nlm.nih.gov/gene/93426
60f52671-cfad-5f04-a292-9f6bdb1e386e,5768,QSOX1,https://www.ncbi.nlm.nih.gov/gene/5768
fe217baa-961c-520d-81d9-f4b2798cafbe,7003,TEAD1,https://www.ncbi.nlm.nih.gov/gene/7003
45c7ea47-461c-5d99-9954-62f29c1e3901,51429,SNX9,https://www.ncbi.nlm.nih.gov/gene/51429
aaf24f75-d73a-5311-b76c-4f45d7a7614b,8463,TEAD2,https://www.ncbi.nlm.nih.gov/gene/8463
8c2f8ca4-f96e-5ebc-924b-8cdfeb891007,54915,YTHDF1,https://www.ncbi.nlm.nih.gov/gene/54915
2f84c787-16db-55ac-acfa-6dbfccbcdf57,253943,YTHDF3,https://www.ncbi.nlm.nih.gov/gene/253943
48f3f17e-c673-5dca-a8ef-911435b383b4,57728,WDR19,https://www.ncbi.nlm.nih.gov/gene/57728
27af27bb-7338-5d43-8499-8c83b680937b,9319,TRIP13,https://www.ncbi.nlm.nih.gov/gene/9319
a8efb7fa-6089-52ac-91de-c22116c9e494,83481,EPPK1,https://www.ncbi.nlm.nih.gov/gene/83481
1be76b65-9a4d-555b-b3aa-77933971162e,26155,NOC2L,https://www.ncbi.nlm.nih.gov/gene/26155
759aa1b2-9654-52a8-bf56-c08f6e6d9689,27445,PCLO,https://www.ncbi.nlm.nih.gov/gene/27445
b75ff905-cb38-5c6a-9518-f302ce34c0cb,130951,M1AP,https://www.ncbi.nlm.nih.gov/gene/130951
13a42e00-89ea-59d0-96d1-bfceeec4e3ca,118813,ZFYVE27,https://www.ncbi.nlm.nih.gov/gene/118813
6cf5f8f3-8f05-50f4-8cf9-4fe5d0cdffd1,6923,ELOB,https://www.ncbi.nlm.nih.gov/gene/6923
d2e77b4a-c67a-57c1-ba41-d3edae5f0c28,642636,RAD21L1,https://www.ncbi.nlm.nih.gov/gene/642636
a3bec59d-23a7-5169-b0e6-fc44926eae84,4286,MITF,https://www.ncbi.nlm.nih.gov/gene/4286
13663899-c61f-50d0-8334-39bd2eb8c1ae,27229,TUBGCP4,https://www.ncbi.nlm.nih.gov/gene/27229
f1537fc4-7d66-5b84-bfbe-8dd667e877f3,10465,PPIH,https://www.ncbi.nlm.nih.gov/gene/10465
a331608e-8135-5d55-bb5a-a42378f8f9d7,5481,PPID,https://www.ncbi.nlm.nih.gov/gene/5481
d9afa6c9-2547-533f-85e6-49b235374cef,10413,YAP1,https://www.ncbi.nlm.nih.gov/gene/10413
45dd5ed0-8089-567b-b8f0-8050a1b0be34,3556,IL1RAP,https://www.ncbi.nlm.nih.gov/gene/3556
9064650d-d23b-53ac-b297-2205ad79e1ce,8774,NAPG,https://www.ncbi.nlm.nih.gov/gene/8774
306890f7-a665-5187-a340-63518c06a93e,9351,SLC9A3R2,https://www.ncbi.nlm.nih.gov/gene/9351
428cb0c1-d304-5bec-b967-38e1497e820b,8417,STX7,https://www.ncbi.nlm.nih.gov/gene/8417
dc7e3ce1-77d3-552c-88f7-d84de07bbecd,3038,HAS3,https://www.ncbi.nlm.nih.gov/gene/3038
c3cc81f6-b0cb-5d56-8032-1990fe20695f,9735,KNTC1,https://www.ncbi.nlm.nih.gov/gene/9735
53599b90-f720-51d6-b384-b938d8f50bb2,3839,KPNA3,https://www.ncbi.nlm.nih.gov/gene/3839
32cd7b83-0ca9-5c7a-9bba-8a560e6cad1d,9185,REPS2,https://www.ncbi.nlm.nih.gov/gene/9185
8ea22e11-6ba8-5464-bb9d-9138f6a54bf7,7185,TRAF1,https://www.ncbi.nlm.nih.gov/gene/7185
e5f22b71-53b3-586d-88e4-150ee7c75cc4,2175,FANCA,https://www.ncbi.nlm.nih.gov/gene/2175
56a1973b-8f18-5345-88e7-78a316a525d6,2176,FANCC,https://www.ncbi.nlm.nih.gov/gene/2176
f254f31f-56c0-5b01-9342-e6f188b247a3,1615,DARS1,https://www.ncbi.nlm.nih.gov/gene/1615
493de85f-bb0b-5f0b-821b-d639a71857b6,8301,PICALM,https://www.ncbi.nlm.nih.gov/gene/8301
21794a93-a450-564c-8efa-060a6efcc580,10494,STK25,https://www.ncbi.nlm.nih.gov/gene/10494
af3d0dd7-0f66-5f41-b9b2-b26260daa2ce,25929,GEMIN5,https://www.ncbi.nlm.nih.gov/gene/25929
d11902e8-8586-5744-9b5c-a1410b6dc875,4146,MATN1,https://www.ncbi.nlm.nih.gov/gene/4146
c2958ccc-f5a7-51c6-8bd2-9ff3cb416411,4297,KMT2A,https://www.ncbi.nlm.nih.gov/gene/4297
51384453-ffd9-5516-b0cd-40b0abdb1dfd,8825,LIN7A,https://www.ncbi.nlm.nih.gov/gene/8825
4ace5409-ad7f-592c-9395-84d3c9034889,80124,VCPIP1,https://www.ncbi.nlm.nih.gov/gene/80124
20a7d0b3-5c88-5c54-98d8-d534661f37b5,10036,CHAF1A,https://www.ncbi.nlm.nih.gov/gene/10036
0dd7e531-409a-5d79-803a-6fbaa2531666,8208,CHAF1B,https://www.ncbi.nlm.nih.gov/gene/8208
644ca697-69cb-592f-8fe8-69e97e63ee75,10313,RTN3,https://www.ncbi.nlm.nih.gov/gene/10313
703e6eb0-7225-5612-89e1-68c927a9e5c8,5885,RAD21,https://www.ncbi.nlm.nih.gov/gene/5885
a64d43fb-3577-5390-9ad9-db225b2bc2cd,347731,LRRTM3,https://www.ncbi.nlm.nih.gov/gene/347731
1ddbea64-efd8-50e6-8f9f-913c40cbd537,23195,MDN1,https://www.ncbi.nlm.nih.gov/gene/23195
43dac6e3-1da4-525a-8df8-4c43cf8f1399,9223,MAGI1,https://www.ncbi.nlm.nih.gov/gene/9223
5017bf5a-6834-5b79-9a3a-118de24beb23,9985,REC8,https://www.ncbi.nlm.nih.gov/gene/9985
300a52fe-b45a-565c-9f2c-f7a41b0831b6,7534,YWHAZ,https://www.ncbi.nlm.nih.gov/gene/7534
fc66a0d2-0e58-59a8-b6df-9d63adb8c978,3560,IL2RB,https://www.ncbi.nlm.nih.gov/gene/3560
d7c216fe-f17b-5a55-9af1-3d02e1133e8b,7456,WIPF1,https://www.ncbi.nlm.nih.gov/gene/7456
d7f5f63e-f1ac-5d2c-af01-bbe74f54752f,10388,SYCP2,https://www.ncbi.nlm.nih.gov/gene/10388
90797872-4d94-55c3-b9f8-fb55184a792c,6847,SYCP1,https://www.ncbi.nlm.nih.gov/gene/6847
80699011-f609-5956-852f-2d6547258a61,84365,NIFK,https://www.ncbi.nlm.nih.gov/gene/84365
aba16f26-6856-57e2-b368-028f9ca0a1b3,84072,HORMAD1,https://www.ncbi.nlm.nih.gov/gene/84072
0b9782ce-eca9-5897-81cd-d28271fcbe12,4316,MMP7,https://www.ncbi.nlm.nih.gov/gene/4316
6cdbaf4e-9dcf-5df9-892c-5f07ef2b4d01,4317,MMP8,https://www.ncbi.nlm.nih.gov/gene/4317
fe94abde-e61d-5727-aa4c-dbe99daa3240,4312,MMP1,https://www.ncbi.nlm.nih.gov/gene/4312
e2ad3ef1-a241-5b1b-a7fc-083d3cf1a52e,4313,MMP2,https://www.ncbi.nlm.nih.gov/gene/4313
4e282e14-2cc9-5929-9c2b-cf3a68582ba9,149371,EXOC8,https://www.ncbi.nlm.nih.gov/gene/149371
12cd7305-7e20-5053-98f1-28c8918fc6d3,4314,MMP3,https://www.ncbi.nlm.nih.gov/gene/4314
a2fb024c-ce17-57cb-8b38-12d4c2e273e9,4318,MMP9,https://www.ncbi.nlm.nih.gov/gene/4318
93081009-b7f4-56b2-b6e5-8743ee0d9473,4320,MMP11,https://www.ncbi.nlm.nih.gov/gene/4320
4474b85c-25f1-541d-babb-3eb2a7be7814,4319,MMP10,https://www.ncbi.nlm.nih.gov/gene/4319
073bfcff-e0ca-506c-98ad-f57f59fabe46,4321,MMP12,https://www.ncbi.nlm.nih.gov/gene/4321
9511c25e-cd2b-54fe-9ccc-f797ac79d233,4324,MMP15,https://www.ncbi.nlm.nih.gov/gene/4324
9677ccce-37be-5d44-badd-84182b78dc2e,64147,KIF9,https://www.ncbi.nlm.nih.gov/gene/64147
98f3f9be-56d0-5e52-b8a2-022febf23877,4323,MMP14,https://www.ncbi.nlm.nih.gov/gene/4323
01c5ea28-2154-556f-b2de-5fbec7c3b761,649,BMP1,https://www.ncbi.nlm.nih.gov/gene/649
9a7398bf-3e90-580a-8b1b-d07b40f2a095,4325,MMP16,https://www.ncbi.nlm.nih.gov/gene/4325
e82932b0-d3c1-54c4-9332-fa41d5627611,4327,MMP19,https://www.ncbi.nlm.nih.gov/gene/4327
8c0f12fd-e818-58ae-ab62-9a2da24ad518,101,ADAM8,https://www.ncbi.nlm.nih.gov/gene/101
ebdde039-5a30-5356-a8c9-d5bf769ce37c,3818,KLKB1,https://www.ncbi.nlm.nih.gov/gene/3818
c00b1285-e03b-5ce4-80bc-1f62486f60c0,5645,PRSS2,https://www.ncbi.nlm.nih.gov/gene/5645
f6866d2f-ed12-5460-994f-256b78e0c4b6,5644,PRSS1,https://www.ncbi.nlm.nih.gov/gene/5644
9558b16b-4395-5541-925c-496cad40d6ff,164656,TMPRSS6,https://www.ncbi.nlm.nih.gov/gene/164656
c861419d-226c-5afe-a18f-ed0acf221505,3817,KLK2,https://www.ncbi.nlm.nih.gov/gene/3817
7e3c3bf9-2a70-56f1-9796-bc5b8c60474a,124056,NOXO1,https://www.ncbi.nlm.nih.gov/gene/124056
6398354a-114d-5b12-a9b6-a6f3cfe084a8,25818,KLK5,https://www.ncbi.nlm.nih.gov/gene/25818
7608b337-1c7b-554c-b670-0745a617ec78,9622,KLK4,https://www.ncbi.nlm.nih.gov/gene/9622
50b17b65-2d5f-58d3-899e-a607da341e78,5650,KLK7,https://www.ncbi.nlm.nih.gov/gene/5650
c77a6e41-f149-5ea8-947f-96622c30c748,222663,SCUBE3,https://www.ncbi.nlm.nih.gov/gene/222663
57e1fe5b-27c9-541e-925b-41faab38b49c,170689,ADAMTS15,https://www.ncbi.nlm.nih.gov/gene/170689
c0c09994-8db1-5f67-ab1b-4dd0b61185d5,84290,CAPNS2,https://www.ncbi.nlm.nih.gov/gene/84290
22948925-e705-5769-a152-40e8dc58f012,826,CAPNS1,https://www.ncbi.nlm.nih.gov/gene/826
ea48238e-69f6-5692-a08d-f091f574bdd4,7076,TIMP1,https://www.ncbi.nlm.nih.gov/gene/7076
2b43a965-6cec-569f-9e1f-639ccd0c61e6,823,CAPN1,https://www.ncbi.nlm.nih.gov/gene/823
6a57e8f1-c523-5faa-afcd-c34fceeb7785,7077,TIMP2,https://www.ncbi.nlm.nih.gov/gene/7077
ee1da021-85dc-5e21-8271-90b0814a0ff8,824,CAPN2,https://www.ncbi.nlm.nih.gov/gene/824
3c601fa4-68aa-5936-81fb-a22c4789cf02,440387,CTRB2,https://www.ncbi.nlm.nih.gov/gene/440387
6409eab4-0193-55f6-aea6-16b95f6ab40a,1504,CTRB1,https://www.ncbi.nlm.nih.gov/gene/1504
e0f1f24a-2952-5bdb-a939-a049f0a90114,7093,TLL2,https://www.ncbi.nlm.nih.gov/gene/7093
49482a63-fcdd-5945-a849-f6e761b101cb,7092,TLL1,https://www.ncbi.nlm.nih.gov/gene/7092
a7f0270b-23df-5eeb-9791-703f1a81ebe0,8444,DYRK3,https://www.ncbi.nlm.nih.gov/gene/8444
41be04fb-fcbb-503f-a134-79500749caf7,5654,HTRA1,https://www.ncbi.nlm.nih.gov/gene/5654
99a0747b-1fec-551a-9765-03964c3d56e1,5340,PLG,https://www.ncbi.nlm.nih.gov/gene/5340
44bc724e-f90f-58e1-acc5-dd0486264193,11096,ADAMTS5,https://www.ncbi.nlm.nih.gov/gene/11096
adbad5bb-4afc-595b-bbeb-f4f2e4bffc0c,9507,ADAMTS4,https://www.ncbi.nlm.nih.gov/gene/9507
005594ad-28a5-5032-9612-d442c7d5d005,10211,FLOT1,https://www.ncbi.nlm.nih.gov/gene/10211
c0f6813f-0908-5925-9142-599ad916d049,2,A2M,https://www.ncbi.nlm.nih.gov/gene/2
d1c6749e-136b-53d9-9f3b-2ed74f6b7084,7177,TPSAB1,https://www.ncbi.nlm.nih.gov/gene/7177
05ffb663-56b5-5028-a99c-45164328121e,8898,MTMR2,https://www.ncbi.nlm.nih.gov/gene/8898
873d43d4-055e-5799-886a-68a42203ed1e,6830,SUPT6H,https://www.ncbi.nlm.nih.gov/gene/6830
82820b1d-2579-5e8d-90d6-59780942545a,9463,PICK1,https://www.ncbi.nlm.nih.gov/gene/9463
dfd33362-7575-5cde-b0de-66f8729e212a,80856,LNPK,https://www.ncbi.nlm.nih.gov/gene/80856
a61289f3-299e-5833-a75c-5490dc84fa67,1318,SLC31A2,https://www.ncbi.nlm.nih.gov/gene/1318
d76987ca-ca8e-532d-9386-551cb9ed24a4,90639,COX19,https://www.ncbi.nlm.nih.gov/gene/90639
2301b923-22e3-5e90-a6f7-fe1c7bc8e367,1317,SLC31A1,https://www.ncbi.nlm.nih.gov/gene/1317
ab5f808c-2f6b-5c31-9452-cd2bbd9953bc,475,ATOX1,https://www.ncbi.nlm.nih.gov/gene/475
375fe65c-61c4-56cf-b804-e1e5a04a927e,122416,ANKRD9,https://www.ncbi.nlm.nih.gov/gene/122416
ae0f8637-a455-5f55-b001-06f505b227bd,4502,MT2A,https://www.ncbi.nlm.nih.gov/gene/4502
46277bc4-734a-5da1-b537-27480518e190,23627,PRND,https://www.ncbi.nlm.nih.gov/gene/23627
e058ff91-7e57-5eb8-95ec-451a0dfddb79,28952,CCDC22,https://www.ncbi.nlm.nih.gov/gene/28952
d83787b1-9ed2-540f-a206-f61e5ebc094d,540,ATP7B,https://www.ncbi.nlm.nih.gov/gene/540
84b77151-9362-5cbc-9027-39058f4f8ec2,3823,KLRC3,https://www.ncbi.nlm.nih.gov/gene/3823
b4b0b3fe-d6b2-5319-a70a-acea4569e026,10288,LILRB2,https://www.ncbi.nlm.nih.gov/gene/10288
237ab4d5-b28a-5299-aa3f-e066e5cc943a,9436,NCR2,https://www.ncbi.nlm.nih.gov/gene/9436
b7744d0a-82e7-5ce7-8b81-93372643ef97,9437,NCR1,https://www.ncbi.nlm.nih.gov/gene/9437
e68d1bfa-e035-5178-9123-972053ca45d0,10871,CD300C,https://www.ncbi.nlm.nih.gov/gene/10871
f70c3ca3-f58a-56f2-a1d4-0023193f7688,23643,LY96,https://www.ncbi.nlm.nih.gov/gene/23643
80b26763-2dc3-5397-a07e-3b7f3adfecd2,3805,KIR2DL4,https://www.ncbi.nlm.nih.gov/gene/3805
7690595a-d9a9-505e-90eb-c08815981f92,6693,SPN,https://www.ncbi.nlm.nih.gov/gene/6693
9cf26c91-03f3-573c-8d47-8ce783f6a1f6,7707,ZNF148,https://www.ncbi.nlm.nih.gov/gene/7707
47b368e2-2852-5b87-8f87-53969279cc46,3808,KIR2DS3,https://www.ncbi.nlm.nih.gov/gene/3808
b5c965a1-4e4f-5458-a314-e2abe09f991c,7716,VEZF1,https://www.ncbi.nlm.nih.gov/gene/7716
38927dd0-45cd-5cc2-9a91-e8ba9c8da23c,3812,KIR3DL2,https://www.ncbi.nlm.nih.gov/gene/3812
c0b45fa6-edd7-50d7-8a86-9dfb459d590d,8061,FOSL1,https://www.ncbi.nlm.nih.gov/gene/8061
c639f5dd-a13a-5f65-8f15-b0c0e84387bf,9214,FCMR,https://www.ncbi.nlm.nih.gov/gene/9214
56716e3a-3a45-5476-a606-4f982326205c,4046,LSP1,https://www.ncbi.nlm.nih.gov/gene/4046
7f9d1dc8-1b7e-5242-9e3b-1c8752dc8655,3959,LGALS3BP,https://www.ncbi.nlm.nih.gov/gene/3959
6cdda860-51e1-50ef-bd69-2a8b7c001650,922,CD5L,https://www.ncbi.nlm.nih.gov/gene/922
0f5ee155-1959-5852-af0f-edfc815bdd95,10312,TCIRG1,https://www.ncbi.nlm.nih.gov/gene/10312
60c4959e-524c-58c6-ab71-4a9e2b9c054c,8808,IL1RL2,https://www.ncbi.nlm.nih.gov/gene/8808
